001000362001062712001   5361 #0001    N 7212281ECBBBBCCCCDDEAEE              0639      
001000363001062712001   5361 #0001    N 8086690BACAEADBBEDAECEE                77      
001000364001062712001   5361 #0001    N 8127016AEAECCABBEBBCBDC              0643      
001000365001062712001   5361 #0001    N 8040646EDADBCDBEECAEECD                62      
001000366001062712001   5361 #0001    N 8039800AABCEAAECEDAEDEB              0683      
001000367001062712001   5361 #0001    N 8044272EBBEBDEAACBDBEBA                84      
001000368001062712001   5361 #0001    N 8039898AACDBCEDBBCEAAAD              0652      
001000369001062712001   5361 #0001    N 8044101BBDDBDCAABDEEAEA              0669      
001000370001062712001   5361 #0001    N 8039133AABEBBAEEECEDEBC              0690      
001000371001062712001   5361 #0001    N 8043288BACDBDAAEECAEDBE              0780      
001000372001062712001   5361 #0001    N 8039428AABBCCDEBEDADCEC              0753      
001000373001062712001   5361 #0001    N 8038514EAAEBBEECBAEBEBA              0754      
001000374001062712001   5361 #0001    N 8038452EEAAAEECBBCCDEDA              0794      
001000375001062712001   5361 #0001    N 8037861ECBEBBECDEAEEEBA              0784      
001000376001062712001   5361 #0001    N 8041306DAEBCABECECAEBEC              0759      
001000377001062712001   5361 #0001    N 8040305EEEBCBBCBCBCDADD              0737      
001000378001062712001   5361 #0001    N 8040181AAADBCBDCDBAEDED              0792      
001000379001062712001   5361 #0001    N 8038581EAADDAECBBCEBBAC              0788      
001000380001062712001   5361 #0001    N 8041369AEAACCADBADBABDC              0755      
001000381001062712001   5361 #0001    N 8086623DCBCBBECCCAEEEBD              0754      
001000382001062712001   5361 #0001    N 8041518AEAACCAABCCBBDDB              0755      
001000383001062712001   5361 #0001    N 8040351EBBEBBEEEEBEEEBA                60      
001000384001062712001   5361 #0001    N 8038618BBDEBDCEEBDEBAEB              0733      
001000385001062712001   5361 #0001    N 8041115BAADDCBDDDBDDDDC              0737      
001000386001062712001   5361 #0001    N 8043361BBDBBCCCABDEBBED              0793      
001000387001062712001   5361 #0001    N 8043354CAADACAEEBDAABAA              0752      
001000388001062712001   5361 #0001    N 8043159EAADECABBEAABCDC              0779      
001000389001062712001   5361 #0001    N 8039495AAADBDBBAEEAEEEA              0732      
001000390001062712001   5361 #0001    N 7211190ACDEEBEAAEEDEDDC              0773      
001000391001062712001   5361 #0001    N 7594545AAABCCADBEECAACA              0791      
001000392001062712001   5361 #0001    N 7575849BAAABDCDACDEAAEA              0751      
001000393001062712001   5361 #0001    N 8043121BADEBEBDBBAEAADE              0793      
001000394001062712001   5361 #0001    N 8041435EAADACEBBBDABACA              0782      
001000395001062712001   5361 #0001    N 8040080BDEACCDACAADBDDE              0737      
001000396001062712001   5361 #0001    N 8038685BAEEBABBCEAAEABB              0780      
001000397001062712001   5361 #0001    N 8041414DDBEBCACDDAEBECA              0742      
001000398001062712001   5361 #0001    N 8041550CADDBDBBCEDAEDEC              0792      
001000399001062712001   5361 #0001    N 8041286CDDBBBECCCEEDEBA              0760      
001000400001062712001   5361 #0001    N 8041456BAAEABEABBCAAAAC              0734      
001000401001062712001   5361 #0001    N 8041265AEBDABEDBBCBECEA              0776      
001000402001062712001   5361 #0001    N 8042926ADBBCABEEEDDCBED                83      
001000403001062712001   5361 #0001    N 8038712CDDBDCACBDEAEDDC              0767      
001000404001062712001   5361 #0001    N 8040069ACBEBADCACDECEEA              0778      
001000405001062712001   5361 #0001    N 8041161ABBCBBDBEEEBBBCB              0784      
001000406001062712001   5361 #0001    N 8043250AEEDCCADBEECBADE              0761      
001000407001062712001   5361 #0001    N 8040966CEEEBBEECEEEDEBA              0790      
001000408001062712001   5361 #0001    N 8043340ABAECCAEBDEEBAAB              0731      
001000409001062712001   5361 #0001    N 8040285BDDABECADBDBEBED              0751      
001000410001062712001   5361 #0001    N 8041460AEAB*CAEBABBBADB              0791      
001000411001062712001   5361 #0001    N 8039411BADCCACCCBDDACEA              0793      
001000412001062712001   5361 #0001    N 8037896BAEDCCABBACADDDC              0755      
001000413001062712001   5361 #0001    N 8041049BEACBECCBBDEDBEB              0769      
001000414001062712001   5361 #0001    N 8042968EADABACBDBCEAAEC              0763      
001000415001062712001   5361 #0001    N 8086706ABCDBACDBEDABDED              0783      
001000416001062712001   5361 #0001    N 8041182EAACCABACEDBEDEC              0765      
001000417001062712001   5361 #0001    N 7238710EAAAECCCCCBECCEA              0734      
001000418001062712001   5361 #0001    N 8043211BEEBCCAEBABBAADA              0731      
001000419001062712001   5361 #0001    N 8039474CBBACABBDBBBCCED              0783      
001000420001062712001   5361 #0001    N 8038577EACEACEDBBBECACA              0746      
001000421001062712001   5361 #0001    N 8041053EADEBDABCEDAEDEE              0738      
001000422001062712001   5361 #0001    N 8037833BADEEDCABBDEBAEC              0757      
001000423001062712001   5361 #0001    N 8038560BDEABDCBBBDCBAED                33      
001000424001062712001   5361 #0001    N 8037875DAACACEDBCCAAAAB              0788      
001000425001062712001   5361 #0001    N 8042892AADEBBAACBEECDBA              0772      
001000426001062712001   5361 #0001    N 7632533BACDBCBBDEAAEDCA              0780      
001000427001062712001   5361 #0001    N 6820166ADEECCAEBBAACEDC              0779      
001000428001062712001   5361 #0001    N 8038431ADDEBBACECAEDEBA              0790      
001000429001062712001   5361 #0001    N 8075093DEAAACEDBBCEAAAC              0794      
001000430001062712001   5361 #0001    N 8040389CCCCDCCCCCCCCCCC              0862      
001000431001062712001   5361 #0001    N 8044021BAADBDAACEDCCABA              0868      
001000432001062712001   5361 #0001    N  043611BDAECCCABDEECDDC              0855      
001000433001062712001   5361 #0001    N 8041859BCEABDCDCBDEEBCA              0893      
001000434001062712001   5361 #0001    N 8038031AADAEADBEEEAEBEC              0835      
001000435001062712001   5361 #0001    N 4410929AEACCCADBAACBADC              0867      
001000436001062712001   5361 #0001    N 4477198AEABCCEDBAECAADB              0855      
001000437001062712001   5361 #0001    N 8038066EABEBBEDEEEECEBA              0860      
001000438001062712001   5361 #0001    N 8038900DBAEBBBBACADEACC              0884      
001000439001062712001   5361 #0001    N 8075482BACDABDCEEDACBCE              0871      
001000440001062712001   5361 #0001    N 8038128BDADBDCDABDEEAEA              0893      
001000441001062712001   5361 #0001    N 8043782AEAECCAABDAABBBA              0873      
001000442001062712001   5361 #0001    N 8039623BDBCBACBABDEEAED              0887      
001000443001062712001   5361 #0001    N 7211892CAAABCBEBBCDDAAB              0876      
001000444001062712001   5361 #0001    N 8038087AEABCCADBAACDADE              0855      
001000445001062712001   5361 #0001    N 8043865BADEBBECCDCEEEBA              0872      
001000446001062712001   5361 #0001    N 8038132ECDEBBADEEAEEEBC              0884      
001000447001062712001   5361 #0001    N 8038820CADACACDEBDBCDEE              0883      
001000448001062712001   5361 #0001    N 8041780AAACACEDABCCACDD              0858      
001000449001062712001   5361 #0001    N 8040372DAAEAEEABACBADAC              0876      
001000450001062712001   5361 #0001    N 8038793BDBCBDCDBBDEEAEA              0881      
001000451001062712001   5361 #0001    N 6264301DAAEADBABCDCCDED              0870      
001000452001062712001   5361 #0001    N 8043490CAAEBAEBABCBBAEA              0834      
001000453001062712001   5361 #0001    N 8043396AACAEABECCDACDEE              0865      
001000454001062712001   5361 #0001    N 8038772AADBBBEEBCDEBEBA              0872      
001000455001062712001   5361 #0001    N 8075284EEEEBBACCEBECEBA              0836      
001000456001062712001   5361 #0001    N 8043830ECEAECEDCBDEACEC              0863      
001000457001062712001   5361 #0001    N 8043740ACCACACECEDAEBEC              0841      
001000458001062712001   5361 #0001    N 8042008EACDBEBBDAACBBEA              0850      
001000459001062712001   5361 #0001    N 7649222EBACEBEEEBDCEBED              0858      
001000460001062712001   5361 #0001    N 8038921AADDCABCCEDBEDEA                41      
001000461001062712001   5361 #0001    N 8040497AAAACABECEEAEBDC              0853      
001000462001062712001   5361 #0001    N 8043906CEABCCADBBECDCDD                49      
001000463001062712001   5361 #0001    N 8040542AEAACCAABEAAEDDA              0891      
001000464001062712001   5361 #0001    N 8040538BAADACCABBCAAAAB              0870      
001000465001062712001   5361 #0001    N 8043649BEDDBDCDABDEEAEA              0875      
001000466001062712001   5361 #0001    N 8041842EECDACEDACCCABCA              0864      
001000467001062712001   5361 #0001    N 8041755DADEBBDCCDEEDEDA              0860      
001000468001062712001   5361 #0001    N 8043503EAACACEEBBDABEAC              0852      
001000469001062712001   5361 #0001    N 7597718AABCAABEEEDAEBEC              0835      
001000470001062712001   5361 #0001    N 8043736ECCDCCDBABCDCAAE              0849      
001000471001062712001   5361 #0001    N 8040584CAADBBABCAAAEBEE              0874      
001000472001062712001   5361 #0001    N 8041651B*DDBCABCECAEDEC              0856      
001000473001062712001   5361 #0001    N 8043437ABEEEBEDADAEBECA              0866      
001000474001062712001   5361 #0001    N 8043545BABABDCBCBDECAED              0845      
001000475001062712001   5361 #0001    N 8039964DAABBDABCCBBEACC              0892      
001000476001062712001   5361 #0001    N 8043886ADEEBBACCCEEDEBA              0860      
001000477001062712001   5361 #0001    N 8038003AAADCABECEDAEEEC              0889      
001000478001062712001   5361 #0001    N 8041821DEAEDAAEBCADBECB              0837      
001000479001062712001   5361 #0001    N 8043757EBDEBBECDEEEBEBA              0872      
001000480001062712001   5361 #0001    N 8039004BADDBDBBEEBAEDEA              0868      
001000481001062712001   5361 #0001    N 8043458EABBBECAABDECDEE              0839      
001000482001062712001   5361 #0001    N 8038024ECBEBBEEDEBEBEBA              0842      
001000483001062712001   5361 #0001    N 8039780EDBABBAECEDBBEBA              0890      
001000484001062712001   5361 #0001    N 8041988CADDBD*BCEDAEECA              0886      
001000485001062712001   5361 #0001    N 8043420BDDBBACDDBDEEAEA              0869      
001000486001062712001   5361 #0001    N 8040563EDBEEBEEEEBEBECA              0860      
001000487001062712001   5361 #0001    N 8043479EEBEBBEEDEBEBEBA              0848      
001000488001062712001   5361 #0001    N 8038897CAADACEDBBDBCAAA              0864      
001000489001062712001   5361 #0001    N 8043570BAEADDCAEBDDADDC                87      
001000490001062712001   5361 #0001    N 6850181DABDACEDBBDBCAAC              0858      
001000491001062712001   5361 #0001    N 8038991AACBEADECEDAEBEE              0847      
001000492001062712001   5361 #0001    N 7648707DBBDEBCEBBEBBCEB              0876      
001000493001062712001   5361 #0001    N 8044397ABBEBBECBCEEBEBA              0930      
001000494001062712001   5361 #0001    N 7133620DAADBABBCCCAEEBB              0944      
001000495001062712001   5361 #0001    N 8042210BEDBCCADBCCCBADE              0949      
001000496001062712001   5361 #0001    N 8040708AEEBCCADBEACBDDE              0955      
001000497001062712001   5361 #0001    N 8042530BADDBDDBEAEAECCC              0986      
001000498001062712001   5361 #0001    N 7127755AABBCAAECEEBEBEC              0947      
001000499001062712001   5361 #0001    N 7149899AAAEEBAAACBAAAAA              0948      
001000500001062712001   5361 #0001    N 8044247BCABBDCBBBDEEACA              0969      
001000501001062712001   5361 #0001    N 5255824AAADDADBCECAEBEE              0947      
001000502001062712001   5361 #0001    N 8140999BADDBDBBEACAEDEC              0980      
001000503001062712001   5361 #0001    N 8040910BAEEBDCDEBDEAAEA              0945      
001000504001062712001   5361 #0001    N 8039262BDBCBDCCBBDEEAEC              0963      
001000505001062712001   5361 #0001    N 8038372ADAACCABBDAEBECD              0961      
001000506001062712001   5361 #0001    N 8039922BADDBDBCEEDAEDEA              0956      
001000507001062712001   5361 #0001    N 8040802AECBCCAABDDEBADC              0979      
001000508001062712001   5361 #0001    N 8039011CABAAEEEBBCBDBEB              0976      
001000509001062712001   5361 #0001    N 7591100ADEECCADBDBCDBCB              0973      
001000510001062712001   5361 #0001    N 8039220CADDBDCBAECAEBBB              0956      
001000511001062712001   5361 #0001    N 7591837ECBEBBEEDEBEBEBA              0948      
001000512001062712001   5361 #0001    N 7581989DDDEBBABDABEBECA              0990      
001000513001062712001   5361 #0001    N 8038365BAEDBCDBDABAEDCB              0974      
001000514001062712001   5361 #0001    N 7096268BBCDBECDABCACCEA                45      
001000515001062712001   5361 #0001    N 7210341CABDAABCBEDAEEEE              0947      
001000516001062712001   5361 #0001    N 7667021AEEEDCEEBEEEEEDE              0955      
001000517001062712001   5361 #0001    N 7569251BEDDBBCDABDCEAEC              0975      
001000518001062712001   5361 #0001    N 8042606AAEDBADEDEDBECEE              0989      
001000519001062712001   5361 #0001    N 8038323BADDBDDBEEAAEDDA              0974      
001000520001062712001   5361 #0001    N 7633152DEACACEEBBCC                  0988      
001000521001062712001   5361 #0001    N 8042781CADEBBEBEEAECEBA              0966      
001000522001062712001   5361 #0001    N 8039216CEBEBBDEBEAEBEBA              0966      
001000523001062712001   5361 #0001    N 8040841BAAEACEABBCAADCB                46      
001000524001062712001   5361 #0001    N 8039237DAADACEEBBCACAEA              0940      
001000525001062712001   5361 #0001    N 8042328BAADCABDCEDAEDEC              0989      
001000526001062712001   5361 #0001    N 8039050CBDABBCEDADECECD              0954      
001000527001062712001   5361 #0001    N 8042457AEABCCEDBEBCEADA              0973      
001000528001062712001   5361 #0001    N 8044230AABCCABEAEDAECEC              0965      
001000529001062712001   5361 #0001    N 8042266EADDCDCBDEBACACD              0956      
001000530001062712001   5361 #0001    N 7149350EAAAABECBCDDCBAD              0952      
001000531001062712001   5361 #0001    N 8040729EEBEBBEEDEDEBEBA              0936      
001000532001062712001   5361 #0001    N 8040625BAACBACAABDEEBEC              0987      
001000533001062712001   5361 #0001    N 8044400AEEBCCADBDECDADE              0943      
001000534001062712001   5361 #0001    N 8042673BADEBDBBEECAEDEA              0980      
001000535001062712001   5361 #0001    N 8044060EDDACBCABBDECBEE              0969      
001000536001062712001   5361 #0001    N 8042381BAABACEABCCAAAAB              0964      
001000537001062712001   5361 #0001    N 8040945CCACBCACBEBEAEBE              0942      
001000538001062712001   5361 #0001    N 8039860EABEACECBBEBCAAC              0994      
001000539001062712001   5361 #0001    N 8039071AEABCCACBECCDADE              0961      
001000540001062712001   5361 #0001    N 8038282EBBEBBEACEAEBCCA              0942      
001000541001062712001   5361 #0001    N 8044164EDBEBBAEEEBEBEEA              0978      
001000542001062712001   5361 #0001    N 8075371EDAEBBACECAEBEBC              0972      
001000543001062712001   5361 #0001    N 8075291DACDACEDBBDADBAB              0958      
001000544001062712001   5361 #0001    N 8044268AEAEECAECBACAADB              0967      
001000545001062712001   5361 #0001    N 8074971CADCEABCAEDCCEEB              0977      
001000546001062712001   5361 #0001    N 7633044ACBECCADBBEBDACA                37      
001000547001062712001   5361 #0001    N 8042245BACDACEBABBAADDB              0982      
001000548001062712001   5361 #0001    N 8040883CAADACEABEBAAAAB                        
001000549001062712001   5361 #0001    N 8042735DAABCADECEDBEBEE                53      
001000550001062712001   5361 #0001    N 8044118AECACAADBBAEEADA                37      
001000551001062712001   5361 #0001    N 8075350BBDEBABDCADDBBAD              0975      
001000552001062712001   5361 #0001    N 8041373AAACDBECEEDEADCE              1060      
001000553001062712001   5361 #0001    N 6773077DACAACECBBCCBAAD              1052      
001000554001062712001   5361 #0001    N 8086630BADDBACBCDCAEEBA              1068      
001000555001062712001   5361 #0001    N 8038598EEDABDCACBDCEBEA              1069      
001000556001062712001   5361 #0001    N 8041101DBADBABBDCDAEAEE              1032      
001000557001062712001   5361 #0001    N 8041219EADABACDCBDEABEA              1075      
001000558001062712001   5361 #0001    N 8038747DAEDBDCBEECADEDD              1056      
001000559001062712001   5361 #0001    N 8042843DAADBDBBCCAAEAEB              1074      
001000560001062712001   5361 #0001    N 8043225AACCBABECEDAEEEE              1083      
001000561001062712001   5361 #0001    N 8040048ADABCCADBDACAADD              1061      
001000562001062712001   5361 #0001    N 8042885BAAAEECDEADAEBED              1089      
001000563001062712001   5361 #0001    N 7548014AAEBCABEBEDAEDEC              1053      
001000564001062712001   5361 #0001    N 8043191DAECCCABCCDACCEC              1071      
001000565001062712001   5361 #0001    N 8039578AAADBDBBEBCAEEBA              1044      
001000566001062712001   5361 #0001    N 8038726BCDEBDCBCBDEEAEE              1063      
001000567001062712001   5361 #0001    N 8038521EAADBCEBBACABEAA              1046      
001000568001062712001   5361 #0001    N 8040239ADAACCAEBCDDCECC              1067      
001000569001062712001   5361 #0001    N 7586171ACDEDBEDBEAECEBD              1030      
001000570001062712001   5361 #0001    N 8075120AABEAADBCAEAEDDC              1041      
001000571001062712001   5361 #0001    N 8040347AEAABCADBAECAADE              1085      
001000572001062712001   5361 #0001    N 8038643CAADEABBAABAEDBD              1086      
001000573001062712001   5361 #0001    N 8040312AEABCCABBEADBEDE              1037      
001000574001062712001   5361 #0001    N 8043020BDDCBDCDCBDDEAEC              1081      
001000575001062712001   5361 #0001    N 8038448AEABCCADBEACCADE              1079      
001000576001062712001   5361 #0001    N 8037902ECBEBBEEEECEBEBA              1060      
001000577001062712001   5361 #0001    N 8039453BABDCABCCEDAEBED              1035      
001000578001062712001   5361 #0001    N 8038494AEABCCADBDDDBAAE              1067      
001000579001062712001   5361 #0001    N 8041481AEABCCEDAEADC**C              1091      
001000580001062712001   5361 #0001    N 8075155AABEBBABCEEEEDBE              1048      
001000581001062712001   5361 #0001    N 8040330AABACABDAEDAEEEA              1053      
001000582001062712001   5361 #0001    N 8040264AAECBBEEEEBEBEBD              1054      
001000583001062712001   5361 #0001    N 8038480BCDAEDCDDBDBBAEB                45      
001000584001062712001   5361 #0001    N 8039481BADDBDBBEEDAECEB              1092      
001000585001062712001   5361 #0001    N 8040052CADDEDEBACEAEDBB              1092      
001000586001062712001   5361 #0001    N 8075461ADABCCADBCECACEB              1091      
001000587001062712001   5361 #0001    N 8042912DCECBCDCCBDECBEC              1081      
001000588001062712001   5361 #0001    N 8041157EAADCCEEBCEDDDEA              1046      
001000589001062712001   5361 #0001    N 8075134DAAAACEBBBDBCABB              1052      
001000590001062712001   5361 #0001    N 7579350AAEDCACCCEDCEDEC              1047      
001000591001062712001   5361 #0001    N 6381806CAEEACECBBDAAEDA              1040      
001000592001062712001   5361 #0001    N 7565410AAABDEEEBBDBEAEB              1064      
001000593001062712001   5361 #0001    N 5432130AEEACCADBECCDDAB              1031      
001000594001062712001   5361 #0001    N 8041244EDD BACAAEDEDBEA              1087      
001000595001062712001   5361 #0001    N 8043292ABADDAABEEDCDCEC              1077      
001000596001062712001   5361 #0001    N 8037854BDEAEBCEDBDEEAEE              1033      
001000597001062712001   5361 #0001    N 7631772DAABACEDBBCADAAB              1082      
001000598001062712001   5361 #0001    N 8041007ECADBACACBDCECEA              1039      
001000599001062712001   5361 #0001    N 8038622CAABACEBBECBCECD              1058      
001000600001062712001   5361 #0001    N 8039540EBCEBBADBEDEDEBA              1048      
001000601001062712001   5361 #0001    N 6429090AABAACEDBBDACDAD              1040      
001000602001062712001   5361 #0001    N 8075109AEADCCABBDDCEBDB              1043      
001000603001062712001   5361 #0001    N 8042871AAEDEABCAEDCBBEC              1035      
001000604001062712001   5361 #0001    N 8042947BADBAECCBADBECED              1071      
001000605001062712001   5361 #0001    N 8043267ABBBBBABDEBDBEEE              1030      
001000606001062712001   5361 #0001    N 8042993ABEBCCAEBCCDDDDC              1073      
001000607001062712001   5361 #0001    N 4223191AEABCCADBAECDA*E                43      
001000608001062712001   5361 #0001    N 8075440AABEBAEECAEEEECD                66      
001000609001062712001   5361 #0001    N 80 *542BDDCABCDCACEBEBA                54      
001000610001062712001   5361 #0001    N 8042864EEDABCCEBBDEEBEA              1093      
001000611001062712001   5361 #0001    N 7144790EACAAEDDCABAEBEE              1059      
001000612001062712001   5361 #0001    N 8041060AAAEBCEBBCEEBECE              1048      
001000613001062712001   5361 #0001    N 8043308BCBEBCAACBEECAEB              1087      
001000614001062712001   5361 #0001    N 8042905AADCEADECEDAEDEE              1089      
001000615001062712001   5361 #0001    N 8043948BCBBBBCACBDEAAAE              1145      
001000616001062712001   5361 #0001    N 7238724DBBEBBAEAACE*ECE              1130      
001000617001062712001   5361 #0001    N 8075221AEAECCADBCADBBDA              1173      
001000618001062712001   5361 #0001    N 7553917EADEEAAECEAAEAEC              1159      
001000619001062712001   5361 #0001    N 8043674AEABCCAEBEABBDEE              1185      
001000620001062712001   5361 #0001    N 7579408BACCACECBBCACADE              1146      
001000621001062712001   5361 #0001    N 8041932AADDBABBAECAEDEA              1174      
001000622001062712001   5361 #0001    N 7667254EAADBEBBDACADECD              1150      
001000623001062712001   5361 #0001    N 8038789BDCCBACCEBDEEAED              1175      
001000624001062712001   5361 #0001    N 8039599BAADABDCBBDADAEB              1140      
001000625001062712001   5361 #0001    N 8041713BABCACEEBBCEDACA              1158      
001000626001062712001   5361 #0001    N 8075502DABDBDCBEEAAAEEB              1156      
001000627001062712001   5361 #0001    N 8043931AADACACDEEABEBEE              1189      
001000628001062712001   5361 #0001    N 8037979CEBCAAEAAACEAABE              1140      
001000629001062712001   5361 #0001    N 8075217EBAEBEECDADECEEA              1136      
001000630001062712001   5361 #0001    N 8040480AEABCCEDBCACDADD              1155      
001000631001062712001   5361 #0001    N 8075200BAEAADBBCEEAEBEC              1138      
001000632001062712001   5361 #0001    N 8041797EEBEBDEEDEEEDECA              1154      
001000633001062712001   5361 #0001    N 8038942DCBEBBEEBEAEEEBA              1178      
001000634001062712001   5361 #0001    N 7547204DADDBDBBEECAECEA              1144      
001000635001062712001   5361 #0001    N 8043462AABABEBCBEDDEEDC              1153      
001000636001062712001   5361 #0001    N 8039773EDCCBBEEBEBEBEAA              1130      
001000637001062712001   5361 #0001    N 8041647DABDACEEBBCACEAB              1182      
001000638001062712001   5361 #0001    N 8043402EACDBCEDBADBBCEA              1194      
001000639001062712001   5361 #0001    N 8041612BADDBDBBEEDBEDEA              1132      
001000640001062712001   5361 #0001    N 8039582AEABCCADCCDDDADC              1161      
001000641001062712001   5361 #0001    N 8075259CADDBDABECCAEDBA              1156      
001000642001062712001   5361 #0001    N 7550744AEAEBDEDCEDEBBEC              1157      
001000643001062712001   5361 #0001    N 8041971ABABCABECEEADEBC              1171      
001000644001062712001   5361 #0001    N 8040441CAEDBEDBDEDADDEE              1177      
001000645001062712001   5361 #0001    N 8041870AEABCCAABCECDADC              1137      
001000646001062712001   5361 #0001    N 8041891EDBABBEBCEAEDEBD                36      
001000647001062712001   5361 #0001    N 8043552EDACEBECBBDCCBEA              1158      
001000648001062712001   5361 #0001    N 8044000ACAABBACCCADEEBA              1172      
001000649001062712001   5361 #0001    N 4397435DADDADEBEEAAEBBA              1174      
001000650001062712001   5361 #0001    N 8040476EADDBACBACECBBBD              1150      
001000651001062712001   5361 #0001    N 8075238DCADECCBEAECBBCA                82      
001000652001062712001   5361 #0001    N 8038 62DCAEBDAECEBABECA              1136      
001000653001062712001   5361 #0001    N 8038052ACBEBBEECEEEEBEBA             1136      
001000654001062712001   5361 #0001    N 7578522BAADADECBBCAAEAD              1134      
001000655001062712001   5361 #0001    N 6520276EADEEBECABAECEBA              1184      
001000656001062712001   5361 #0001    N 8039665AADABABEDEDACEEA              1171      
001000657001062712001   5361 #0001    N 8038153CAACACEEBA*AAAAC              1176      
001000658001062712001   5361 #0001    N 8038160AADDCABECEDAEBEC              1135      
001000659001062712001   5361 #0001    N 8041967BADDBDBCCECAEECD              1168      
001000660001062712001   5361 #0001    N 8041734EBCDBDCBDBABEDBD              1156      
001000661001062712001   5361 #0001    N 8043483DBDCCDCACADCBBDB              1157      
001000662001062712001   5361 #0001    N 8040500BADDBDBBEEDAEDEC              1192      
001000663001062712001   5361 #0001    N 8040434BEABCBEABAACEEDA              1149      
001000664001062712001   5361 #0001    N 7551432BABBBABBBBDBBBEB              1189      
001000665001062712001   5361 #0001    N 8041626BAAEBDCDABDCEAEA              1163      
001000666001062712001   5361 #0001    N 8043980AADACABECEDDDCEB              1153      
001000667001062712001   5361 #0001    N 8043799BABCEDCADBDECBEE              1157      
001000668001062712001   5361 #0001    N 8038938CADDBDBCEEDACBBE              1150      
001000669001062712001   5361 #0001    N 8040591CCACBECADBDABBEE              1139      
001000670001062712001   5361 #0001    N 8043973AABDBADCAEDADEEB              1141      
001000671001062712001   5361 #0001    N 7210021DCACECEEBBABDDAA              1188      
001000672001062712001   5361 #0001    N 4226002BEACCCADBCACDEDB              1185      
001000673001062712001   5361 #0001    N 8042040BDDDBDCDCBDEEDEA              1139      
001000674001062712001   5361 #0001    N 8043628CCDDBDABAEAAEEBD              1156      
001000675001062712001   5361 #0001    N 5950890BABDBDBBEDCECDAA              1156      
001000676001062712001   5361 #0001    N 8041571BADABCBBEECAEEEA              1180      
001000677001062712001   5361 #0001    N 8043695EABCABEDBBCAAECB              1194      
001000678001062712001   5361 #0001    N 8040559AEABCCACBCACBBDD              1167      
001000679001062712001   5361 #0001    N 8038330ECBEBBECAEBEDEBA              1272      
001000680001062712001   5361 #0001    N 8039202AEABCCABBCEEBDDC              1267      
001000681001062712001   5361 #0001    N 8140832ADAECCAABBECDADE              1279      
001000682001062712001   5361 #0001    N 8039881BAAEACEDBBCAAACB              1264      
001000683001062712001   5361 #0001    N 8042332EEDEBBEEEAEEBEBA              1260      
001000684001062712001   5361 #0001    N 8040667DACABDCBAEEACDBA              1268      
001000685001062712001   5361 #0001    N 7632596EBDBDDABAEDBEDEC              1266      
001000686001062712001   5361 #0001    N 7700751ABCBACDEAEDAEAEA              1265      
001000687001062712001   5361 #0001    N 8042120AAEBCABECEDAEDEC              1271      
001000688001062712001   5361 #0001    N 8044289BEACBCCCCBDECABD              1287      
001000689001062712001   5361 #0001    N 8038174EEBEBBEADEBEBEBA              1266      
001000690001062712001   5361 #0001    N 8044081DAADACCEBBCCEAAD              1264      
001000691001062712001   5361 #0001    N 8042102AEECBBBDEDDEBECB              1242      
001000692001062712001   5361 #0001    N 8039161EBEABACDCBDAEBEC              1287      
001000693001062712001   5361 #0001    N 8040688BAAAACEEBBCBDEAB                46      
001000694001062712001   5361 #0001    N 8042544CBDBEABCAEDAECEC              1253      
001000695001062712001   5361 #0001    N 8044421AAC*BDBBECAEBBEB              1268      
001000696001062712001   5361 #0001    N 8042137BCDDADCBECAAEDBD              1238      
001000697001062712001   5361 #0001    N 7649048DDCECCAAACCDACEB              1279      
001000698001062712001   5361 #0001    N 8042680AAEDCABEBEDAEDEC              1247      
001000699001062712001   5361 #0001    N 8086672CAACBDBBECECEBCD              1244      
001000700001062712001   5361 #0001    N 8075388DECBDCCABAADBEDE              1285      
001000701001062712001   5361 #0001    N 8042401CEBECCEBEDEEDEBA              1242      
001000702001062712001   5361 #0001    N 8040816AABCDAAECEDAEEED              1229      
001000703001062712001   5361 #0001    N 8039835DEBEBBAEEECEBEBE              1272      
001000704001062712001   5361 #0001    N 8038181EABACABEAEDDEBEE              1241      
001000705001062712001   5361 #0001    N 8042519BAADBDBBEECAEEEC              1244      
001000706001062712001   5361 #0001    N 8140895AEEBCCAABECCBADA              1255      
001000707001062712001   5361 #0001    N 8044251AEEBCCAAAABEBDDC              1285      
001000708001062712001   5361 #0001    N 7742709AEECECACECBCBDDE                79      
001000709001062712001   5361 #0001    N 8038257EAAAAEEABBDBCAAD              1294      
001000710001062712001   5361 #0001    N 8040837CECDBCCCCCCBCCCC              1250      
001000711001062712001   5361 #0001    N 7577809BDDEBDCECBCEEAEB              1251      
001000712001062712001   5361 #0001    N 8042224BAAEBDBBACDACBEB              1238      
001000713001062712001   5361 #0001    N 8075541CACDADCCECCCCDBC              1244      
001000714001062712001   5361 #0001    N 8044417CAECCDCADBDEDBEA              1275      
001000715001062712001   5361 #0001    N 8042190BAADBDABAEEAECEA              1250      
001000716001062712001   5361 #0001    N 8127083EAABACEABBCBBBDC              1264      
001000717001062712001   5361 #0001    N 7632151CBBEBBEDEECEBECA              1266      
001000718001062712001   5361 #0001    N 8086644BABEBDCABBDECAEC              1257      
001000719001062712001   5361 #0001    N 8040890BCDDBABBEEAAEDEC              1286      
001000720001062712001   5361 #0001    N 7158659EAAABADCCEBADCEC              1277      
001000721001062712001   5361 #0001    N 8042652AEABCCADBDBCCBDB              1279      
